,Id,PID,MS SubClass,MS Zoning,Lot Area,Street,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,Best Condition,Total Sqft,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Exter Cond_Ex,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Lot Shape_IR1,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
42,983,923275040,85,RL,9101,Pave,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,Ex,Y,SBrkr,1110,0,0,1110,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Attchd,1978.0,Fin,2.0,602.0,Y,303,30,0,0,0,0,0,7,2009,165500,1,2207.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
43,1325,902406090,50,RM,12150,Pave,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1050.0,1050.0,GasA,Ex,N,FuseF,1050,745,0,1795,0.0,0.0,2,0,4,1,TA,7,Typ,0,Attchd,1954.0,Unf,1.0,352.0,Y,0,0,0,0,0,0,0,11,2008,131500,1,2845.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
44,1378,905102170,20,RL,11200,Pave,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,TA,No,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,Ex,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1965.0,Unf,1.0,384.0,Y,0,0,0,0,0,0,0,2,2008,129500,1,2080.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
45,1537,909281110,70,RL,9670,Pave,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,TA,Y,SBrkr,983,890,0,1873,0.0,0.0,1,1,4,1,TA,9,Typ,2,Detchd,1935.0,Fin,2.0,786.0,Y,0,0,207,0,0,0,0,6,2008,257076,1,2481.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
46,905,909101140,50,RL,10998,Pave,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,TA,No,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,Ex,Y,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,TA,6,Min2,0,Detchd,1977.0,Unf,2.0,660.0,Y,0,68,0,0,0,0,0,7,2009,117000,1,2588.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
47,1532,909275050,70,RL,7200,Pave,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,TA,Y,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1931.0,RFn,1.0,270.0,P,0,0,112,0,0,0,0,2,2008,149000,1,2278.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48,132,534475100,20,RL,9920,Pave,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,TA,Y,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1954.0,RFn,1.0,280.0,Y,0,0,164,0,0,0,0,2,2010,128000,1,2119.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
49,1078,528188090,160,RL,2448,Pave,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,Gd,6,Typ,0,BuiltIn,2003.0,RFn,2.0,474.0,Y,0,27,0,0,0,0,0,10,2008,155000,1,2390.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
50,2511,533221080,160,FV,2998,Pave,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,Ex,Y,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,2000.0,Unf,2.0,440.0,Y,0,32,0,0,0,0,0,6,2006,166000,1,2280.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
51,912,909250220,50,RL,7804,Pave,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,TA,Y,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,Gd,7,Min2,2,Detchd,1981.0,Unf,2.0,576.0,Y,431,44,0,0,0,0,0,12,2009,135000,0,3103.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
52,2351,527356020,60,RL,16692,Pave,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,TA,Y,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,Gd,12,Typ,2,Attchd,1978.0,RFn,2.0,564.0,Y,0,112,0,0,440,519,2000,7,2006,250000,1,4176.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
53,330,923226250,160,RM,1476,Pave,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,CBlock,TA,TA,No,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,0,1978.0,0,0.0,0.0,Y,200,26,0,0,0,0,0,3,2010,76000,1,1638.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
54,2586,535305120,20,RL,10170,Pave,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,TA,Y,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Attchd,1951.0,Unf,2.0,400.0,Y,0,0,0,0,0,0,0,6,2006,155000,1,1791.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
55,224,905106140,60,RL,9364,Pave,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,TA,Y,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,TA,7,Typ,0,Attchd,1969.0,Fin,1.0,299.0,Y,379,36,0,0,0,0,0,3,2010,158000,1,2015.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
56,98,533212020,160,FV,2544,Pave,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,2004.0,RFn,2.0,480.0,Y,0,172,0,0,0,0,0,2,2010,149500,1,1800.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
57,2565,534479300,20,RL,9888,Pave,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,TA,Y,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1954.0,Unf,1.0,240.0,Y,0,0,160,0,0,0,0,3,2006,121000,1,1872.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
58,1934,535304170,20,RL,7942,Pave,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,TA,Y,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,1953.0,Fin,1.0,293.0,Y,0,0,0,0,0,0,0,6,2007,136000,1,2080.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
59,997,527107010,60,RL,15038,Pave,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,778.0,916.0,GasA,Gd,Y,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1996.0,Fin,2.0,386.0,Y,168,84,0,0,0,0,0,11,2008,173000,1,2552.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,64,528382020,60,RL,11764,Pave,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,Y,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1999.0,Fin,3.0,671.0,Y,132,57,0,0,0,0,0,4,2010,290000,1,3422.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
61,1799,528458130,60,FV,9000,Pave,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,Ex,Y,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,Ex,11,Typ,1,BuiltIn,2007.0,Fin,2.0,550.0,Y,208,364,0,0,0,0,0,8,2007,303477,1,3794.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
62,230,905109170,20,RL,20062,Pave,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,Gd,Y,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,TA,4,Typ,2,Attchd,1977.0,RFn,2.0,690.0,Y,496,0,0,0,0,0,0,4,2010,270000,1,2903.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
63,1295,902109160,50,RM,7308,Pave,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,Gd,N,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Detchd,1920.0,Unf,1.0,225.0,N,0,0,236,0,0,0,0,6,2008,122250,1,2676.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
64,638,535178120,20,RL,8750,Pave,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,Gd,Y,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,Gd,6,Typ,0,Attchd,1955.0,Unf,1.0,350.0,Y,280,0,0,0,0,0,0,7,2009,153000,1,2764.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
65,2278,923202134,20,RL,8402,Pave,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,Ex,Y,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,TA,6,Typ,0,0,1955.0,0,0.0,0.0,Y,0,30,0,0,0,0,0,12,2007,147000,1,2240.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
66,2202,909252150,70,RL,4000,Pave,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,285.0,531.0,GasA,TA,Y,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,1930.0,Unf,1.0,216.0,Y,0,0,0,0,0,0,0,6,2007,148500,1,1629.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
67,2833,908188150,160,RM,3363,Pave,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,976.0,GasA,Ex,Y,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2.0,380.0,Y,0,40,0,0,0,0,0,4,2006,130000,1,2684.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
68,1707,528150040,20,RL,13615,Pave,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,Ex,Y,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Attchd,2006.0,Fin,3.0,843.0,Y,158,105,0,0,0,0,0,6,2007,372000,1,3604.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
69,2428,528228565,120,RL,3013,Pave,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1346.0,1362.0,GasA,Ex,Y,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2005.0,Fin,2.0,440.0,Y,142,20,0,0,0,0,0,4,2006,213490,1,2868.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
70,242,905453080,20,RL,17485,Pave,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,0.0,162.0,1508.0,GasA,Ex,Y,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,Gd,5,Typ,2,Attchd,2009.0,RFn,2.0,572.0,Y,0,0,0,0,0,0,0,1,2010,308030,1,3016.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
71,1564,914453045,20,RL,23730,Pave,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1140.0,1840.0,GasA,Ex,Y,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,Gd,7,Typ,0,Attchd,1996.0,Fin,3.0,786.0,Y,0,46,192,0,0,0,0,9,2008,300000,1,3872.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
72,2613,535403150,20,RL,8910,Pave,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,Ex,Y,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,TA,6,Typ,1,BuiltIn,1954.0,Fin,2.0,539.0,Y,0,0,192,0,0,0,0,7,2006,159500,1,1849.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
73,2832,908188140,160,RM,2522,Pave,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2.0,380.0,Y,0,40,0,0,0,0,0,4,2006,137500,1,2679.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
74,2459,528439030,20,RL,8688,Pave,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1616.0,1616.0,GasA,Ex,Y,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2005.0,RFn,3.0,834.0,Y,208,59,0,0,0,0,0,4,2006,232000,1,3232.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
75,1360,903452025,30,RM,6291,Grvl,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,TA,Y,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,TA,4,Typ,0,Detchd,1930.0,Unf,2.0,440.0,N,0,0,84,0,0,0,0,7,2008,93850,1,1536.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
76,2723,905200380,30,RL,17529,Pave,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Fa,N,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Detchd,1924.0,Unf,1.0,322.0,N,0,0,116,0,0,0,0,4,2006,105000,1,1744.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
77,1350,903235100,30,RM,6324,Pave,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,Fa,N,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,Fa,4,Typ,0,Detchd,1920.0,Unf,1.0,240.0,Y,49,0,87,0,0,0,0,5,2008,68500,1,1040.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
78,136,535106190,90,RL,11600,Pave,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,CBlock,TA,TA,No,Rec,443.0,Unf,0.0,662.0,1105.0,GasA,TA,Y,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,TA,12,Typ,0,Detchd,1960.0,Unf,2.0,480.0,Y,0,0,0,0,0,0,0,1,2010,154300,1,3379.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
79,2235,910201050,50,RM,7288,Pave,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,BrkTil,TA,Po,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,Ex,Y,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,TA,6,Typ,0,0,1960.0,0,0.0,0.0,N,0,0,0,176,0,0,0,9,2007,129850,1,2537.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
80,1993,902301130,70,RM,4571,Pave,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,TA,No,BLQ,168.0,Unf,0.0,448.0,616.0,GasA,Ex,Y,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1920.0,Unf,2.0,480.0,Y,280,0,143,0,0,0,0,6,2007,114000,1,1848.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
81,367,527214050,20,RL,17423,Pave,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,PConc,Ex,TA,No,GLQ,1904.0,Unf,0.0,312.0,2216.0,GasA,Ex,Y,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,Ex,9,Typ,1,Attchd,2009.0,Fin,3.0,1166.0,Y,0,60,0,0,0,0,0,7,2009,501837,1,4450.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
82,1309,902300215,50,RM,12665,Pave,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,876.0,876.0,GasA,Gd,Y,SBrkr,876,540,0,1416,0.0,0.0,1,1,4,1,TA,7,Typ,1,Detchd,1949.0,Unf,3.0,720.0,Y,418,0,194,0,0,0,0,6,2008,153900,1,2292.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
83,402,527425110,20,RL,9000,Pave,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,TA,No,ALQ,240.0,Unf,0.0,624.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1986.0,Unf,2.0,576.0,Y,200,0,0,0,0,0,0,7,2009,130000,1,1728.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
84,1592,923203140,120,RM,4500,Pave,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,PConc,Ex,TA,No,GLQ,864.0,Unf,0.0,325.0,1189.0,GasA,Ex,Y,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,TA,4,Typ,0,Attchd,1997.0,RFn,2.0,392.0,Y,0,122,0,0,0,0,0,4,2008,160500,1,2378.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
85,2409,528186110,120,RL,6373,Pave,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,PConc,Ex,Gd,No,GLQ,415.0,Unf,0.0,1251.0,1666.0,GasA,Ex,Y,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2.0,575.0,Y,228,75,0,0,0,0,0,6,2006,310090,1,3332.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
86,539,531371050,20,RL,10083,Pave,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0,99.69590931493346,Gd,PConc,Gd,TA,No,GLQ,833.0,Unf,0.0,343.0,1176.0,GasA,Ex,Y,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2003.0,RFn,2.0,555.0,Y,0,41,0,0,0,0,0,8,2009,184900,1,2376.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
